section	link	raw	into_opencode	resolved	raw_keep_compat	raw_no_compat	dangling	origin	class
opencode-internal-hooks	.opencode/hooks/skill-advisor/cursor/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/cursor/user-prompt-submit.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/user-prompt-submit.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/devin/user-prompt-submit.js	../../../skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	yes	.opencode/skills/system-spec-kit/runtime/dist/hooks/devin/user-prompt-submit.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/devin/user-prompt-submit.ts	../../../skills/system-spec-kit/runtime/hooks/devin/user-prompt-submit.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/user-prompt-submit.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/opencode/system-skill-advisor.js	../../../plugins/system-skill-advisor.js	yes	.opencode/plugins/system-skill-advisor.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/skill-advisor/pi/prompt-advisor.ts	../../../skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	yes	.opencode/skills/system-skill-advisor/hooks/pi/prompt-advisor.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/README.md	../../skills/system-spec-kit/runtime/hooks/lib/spec-gate/README.md	yes	.opencode/skills/system-spec-kit/runtime/hooks/lib/spec-gate/README.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/claude/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-classify.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/spec-gate-classify.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/claude/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/claude/spec-gate-enforce.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/claude/spec-gate-enforce.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/codex/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-classify.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/spec-gate-classify.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/codex/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/codex/spec-gate-enforce.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/codex/spec-gate-enforce.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/cursor/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-classify.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/cursor/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-enforce.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/cursor/spec-gate-prebind.mjs	../../../skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/cursor/spec-gate-prebind.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/devin/spec-gate-classify.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-classify.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/devin/spec-gate-enforce.mjs	../../../skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	yes	.opencode/skills/system-spec-kit/runtime/hooks/devin/spec-gate-enforce.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/opencode/system-spec-gate.js	../../../plugins/system-spec-gate.js	yes	.opencode/plugins/system-spec-gate.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/pi/spec-gate-classify.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-classify.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/spec-gate/pi/spec-gate-enforce.ts	../../../skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	yes	.opencode/skills/system-spec-kit/runtime/hooks/pi/spec-gate-enforce.ts	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-hooks	.opencode/hooks/task-dispatch/opencode/system-deep-loop-guard.js	../../../plugins/system-deep-loop-guard.js	yes	.opencode/plugins/system-deep-loop-guard.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made browsability index symlink (documented .opencode/hooks/README.md L30,L248-L260; no generator found)	mechanical
opencode-internal-install-guides	.opencode/install-guides/MCP - Chrome Dev Tools.md	../skills/mcp-tooling/mcp-chrome-devtools/INSTALL-GUIDE.md	yes	.opencode/skills/mcp-tooling/mcp-chrome-devtools/INSTALL-GUIDE.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found)	mechanical
opencode-internal-install-guides	.opencode/install-guides/MCP - Code Mode.md	../skills/mcp-code-mode/INSTALL-GUIDE.md	yes	.opencode/skills/mcp-code-mode/INSTALL-GUIDE.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found)	mechanical
opencode-internal-install-guides	.opencode/install-guides/MCP - Skill Advisor.md	../skills/system-skill-advisor/INSTALL-GUIDE.md	yes	.opencode/skills/system-skill-advisor/INSTALL-GUIDE.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found)	mechanical
opencode-internal-install-guides	.opencode/install-guides/install-scripts/install-chrome-devtools.sh	../../skills/mcp-tooling/mcp-chrome-devtools/scripts/install.sh	yes	.opencode/skills/mcp-tooling/mcp-chrome-devtools/scripts/install.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found)	mechanical
opencode-internal-install-guides	.opencode/install-guides/install-scripts/install-code-mode.sh	../../skills/mcp-code-mode/scripts/install.sh	yes	.opencode/skills/mcp-code-mode/scripts/install.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made index symlink (no generator found)	mechanical
opencode-internal-other	.opencode/manual-testing-playbook	skills/cli-external-orchestration/cli-opencode/manual-testing-playbook	yes	.opencode/skills/cli-external-orchestration/cli-opencode/manual-testing-playbook	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made whole-directory link (documented .opencode/hooks-independent; no generator found)	mechanical
opencode-internal-plugins	.opencode/plugins/sk-vision.js	../skills/sk-vision/vision-runtime/dist/plugin.js	yes	.opencode/skills/sk-vision/vision-runtime/dist/plugin.js	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	yes	build-artifact link: sk-vision vision-runtime build emits dist/plugin.js; link resolves after build	regenerate
opencode-internal-skills	.opencode/skills/mcp-code-mode/mcp-server/README.md	../README.md	yes	.opencode/skills/mcp-code-mode/README.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	.opencode/skills/sk-code/shared/references/workflow-debug.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	.opencode/skills/sk-code/shared/references/workflow-implement.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-mobile-cli/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	.opencode/skills/sk-code/shared/references/workflow-verify.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	.opencode/skills/sk-code/shared/references/workflow-debug.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	.opencode/skills/sk-code/shared/references/workflow-implement.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-obsidian/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	.opencode/skills/sk-code/shared/references/workflow-verify.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-opencode/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	.opencode/skills/sk-code/shared/references/workflow-debug.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-opencode/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	.opencode/skills/sk-code/shared/references/workflow-implement.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-opencode/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	.opencode/skills/sk-code/shared/references/workflow-verify.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-webflow/references/workflow-debug.md	../../shared/references/workflow-debug.md	yes	.opencode/skills/sk-code/shared/references/workflow-debug.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-webflow/references/workflow-implement.md	../../shared/references/workflow-implement.md	yes	.opencode/skills/sk-code/shared/references/workflow-implement.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-code/sk-code-webflow/references/workflow-verify.md	../../shared/references/workflow-verify.md	yes	.opencode/skills/sk-code/shared/references/workflow-verify.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/audit_readmes.py	../sk-create-readme/scripts/audit_readmes.py	yes	.opencode/skills/sk-doc/sk-create-readme/scripts/audit_readmes.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/check-frontmatter-versions.sh	../shared/scripts/check-frontmatter-versions.sh	yes	.opencode/skills/sk-doc/shared/scripts/check-frontmatter-versions.sh	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/check_no_numbered_categories.py	../shared/scripts/check_no_numbered_categories.py	yes	.opencode/skills/sk-doc/shared/scripts/check_no_numbered_categories.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/extract_structure.py	../shared/scripts/extract_structure.py	yes	.opencode/skills/sk-doc/shared/scripts/extract_structure.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/frontmatter-version.mjs	../shared/scripts/frontmatter-version.mjs	yes	.opencode/skills/sk-doc/shared/scripts/frontmatter-version.mjs	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/init_skill.py	../sk-create-skill/scripts/init_skill.py	yes	.opencode/skills/sk-doc/sk-create-skill/scripts/init_skill.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/package_skill.py	../sk-create-skill/scripts/package_skill.py	yes	.opencode/skills/sk-doc/sk-create-skill/scripts/package_skill.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/quick_validate.py	../shared/scripts/quick_validate.py	yes	.opencode/skills/sk-doc/shared/scripts/quick_validate.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/validate-flowchart.sh	../sk-create-diagram/scripts/validate-flowchart.sh	yes	.opencode/skills/sk-doc/sk-create-diagram/scripts/validate-flowchart.sh	unchanged (resolves through .opencode compatibility link)	already dangling today: unchanged (link and target travel together into .skilled/)	yes	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/validate_document.py	../shared/scripts/validate_document.py	yes	.opencode/skills/sk-doc/shared/scripts/validate_document.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-doc/scripts/validate_skill_package.py	../sk-create-skill/scripts/validate_skill_package.py	yes	.opencode/skills/sk-doc/sk-create-skill/scripts/validate_skill_package.py	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/sk-git/scripts/hooks/opencode/sk-git-preflight-advisory.js	../../../../../plugins/sk-git-preflight-advisory.js	yes	.opencode/plugins/sk-git-preflight-advisory.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.cursor/agents/cp-improve-target.md	../../.claude/agents/cp-improve-target.md	yes	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.claude/agents/cp-improve-target.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.devin/agents/cp-improve-target/AGENT.md	../../../.claude/agents/cp-improve-target.md	yes	.opencode/skills/system-deep-loop/deep-improvement/test-fixtures/060-stress-test/.claude/agents/cp-improve-target.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-skill-advisor/runtime/lib/shared/embeddings	../../../../system-spec-kit/shared/embeddings	yes	.opencode/skills/system-spec-kit/shared/embeddings	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made shared-module link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/runtime	../dist	yes	.opencode/skills/system-spec-kit/runtime/dist	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	build-artifact link: spec-kit CLI build emits runtime/dist	regenerate
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/054-template-extra-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/055-template-missing-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/056-template-reordered-header/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/057-template-missing-anchor/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/058-template-reordered-anchor/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/implementation-summary.md	../053-template-compliant-level2/implementation-summary.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/implementation-summary.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/plan.md	../053-template-compliant-level2/plan.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/plan.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/061-template-optional-absent/tasks.md	../053-template-compliant-level2/tasks.md	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures/053-template-compliant-level2/tasks.md	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/cli/tests/test-fixtures	../test-fixtures	yes	.opencode/skills/system-spec-kit/runtime/cli/test-fixtures	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made test-fixture link (no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/hooks/opencode/system-spec-gate.js	../../../../../plugins/system-spec-gate.js	yes	.opencode/plugins/system-spec-gate.js	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	hand-made link inside a skill tree (references, scripts, fixtures; no generator found)	mechanical
opencode-internal-skills	.opencode/skills/system-spec-kit/runtime/shared	../shared/dist	yes	.opencode/skills/system-spec-kit/shared/dist	unchanged (resolves through .opencode compatibility link)	unchanged (link and target travel together into .skilled/)	no	build-artifact link: shared build emits shared/dist	regenerate
opencode-internal-other	.opencode/specs	../specs	no	specs	unchanged (target outside .opencode does not move)	unchanged (target outside .opencode does not move)	no	hand-made whole-directory link (repo-root specs is the real tree)	none
